,condition,time,type
1534,Autonomous,0.444837265,Encouragement
1535,Autonomous,5.227866429,Encouragement
1536,Autonomous,2.903109229,Encouragement
1537,Autonomous,1.795714501,Encouragement
1538,Autonomous,3.172755012,Encouragement
1539,Autonomous,5.8855327,Encouragement
1540,Autonomous,2.252967093,Encouragement
1541,Autonomous,1.279926456,Encouragement
1542,Autonomous,2.228897159,Encouragement
1543,Autonomous,1.652814414,Encouragement
1544,Autonomous,1.165919319,Encouragement
1545,Autonomous,1.894551834,Encouragement
1546,Autonomous,16.262741603,Encouragement
1547,Autonomous,1.326343523,Encouragement
1548,Autonomous,7.015868809,Encouragement
1549,Autonomous,0.23147201,Encouragement
1550,Autonomous,1.291187513,Encouragement
1551,Autonomous,0.573576241,Encouragement
1552,Autonomous,7.927358789,Encouragement
1553,Autonomous,3.005991703,Encouragement
1554,Autonomous,3.092132951,Encouragement
1555,Autonomous,3.717995549,Encouragement
1556,Autonomous,1.406212009,Encouragement
1557,Autonomous,2.255219499,Encouragement
1558,Autonomous,1.588698571,Encouragement
1559,Autonomous,3.459588563,Encouragement
1560,Autonomous,0.651226878,Encouragement
1561,Autonomous,2.682012533,Encouragement
1562,Autonomous,4.586094143,Encouragement
1563,Autonomous,2.572203959,Encouragement
1564,Autonomous,7.483138346,Encouragement
1565,Autonomous,9.549528837,Encouragement
1566,Autonomous,4.260590118,Encouragement
1567,Autonomous,0.721278878,Encouragement
1568,Autonomous,2.462885365,Encouragement
1569,Autonomous,8.994455861,Encouragement
1570,Autonomous,2.432879835,Encouragement
1571,Autonomous,1.263155494,Encouragement
1572,Autonomous,3.041618991,Encouragement
1573,Autonomous,0.965978641,Encouragement
1574,Autonomous,1.876156275,Encouragement
1575,Autonomous,0.714693942,Encouragement
1576,Autonomous,2.150709437,Encouragement
1577,Autonomous,0.122758956,Encouragement
1578,Autonomous,1.907144936,Encouragement
1579,Autonomous,2.16874722,Encouragement
1580,Autonomous,1.10603667,Encouragement
1581,Autonomous,1.492160324,Encouragement
1582,Autonomous,0.354668453,Encouragement
1583,Autonomous,0.576003833,Encouragement
1584,Autonomous,0.607873873,Encouragement
1585,Autonomous,9.550030238,Encouragement
1586,Autonomous,5.185638088,Encouragement
1587,Autonomous,7.869035189,Encouragement
1588,Autonomous,1.396211751,Encouragement
1589,Autonomous,2.374473023,Encouragement
1590,Autonomous,2.588015098,Encouragement
1591,Autonomous,7.344865257,Encouragement
1592,Autonomous,3.576809381,Encouragement
1593,Autonomous,0.121535026,Encouragement
1594,Autonomous,9.481501119,Encouragement
1595,Autonomous,0.40572179,Encouragement
1596,Autonomous,2.211634567,Encouragement
1597,Autonomous,4.695920133,Encouragement
1598,Autonomous,1.65252527,Encouragement
1599,Autonomous,0.449315622,Encouragement
1600,Autonomous,1.251154395,Encouragement
1601,Autonomous,1.577303953,Encouragement
1602,Autonomous,0.592025362,Encouragement
1603,Autonomous,3.471775248,Encouragement
1604,Autonomous,2.064546478,Encouragement
1605,Autonomous,1.519277022,Encouragement
1606,Autonomous,7.280882216,Encouragement
1607,Autonomous,2.076692711,Encouragement
1608,Autonomous,2.434516707,Encouragement
1609,Autonomous,11.125916409,Encouragement
1610,Autonomous,0.594154308,Encouragement
1611,Autonomous,10.646999499,Encouragement
1612,Autonomous,0.129320221,Encouragement
1613,Autonomous,7.155332162,Encouragement
1614,Autonomous,1.180027875,Encouragement
1615,Autonomous,2.52301627,Encouragement
1616,Autonomous,1.718478371,Encouragement
1617,Autonomous,0.603039105,Encouragement
1618,Autonomous,0.657069365,Encouragement
1619,Autonomous,0.681783775,Encouragement
1620,Autonomous,2.435632795,Encouragement
1621,Autonomous,2.084488057,Encouragement
1622,Autonomous,2.012240103,Encouragement
1623,Autonomous,1.479785501,Encouragement
1624,Autonomous,1.183025757,Encouragement
1625,Autonomous,1.460788627,Encouragement
