,condition,time,type
1150,Autonomous,1.342107834,Encouragements
1151,Autonomous,2.491415758,Encouragements
1152,Autonomous,2.38817641,Encouragements
1153,Autonomous,2.661300692,Encouragements
1154,Autonomous,2.267611543,Encouragements
1155,Autonomous,1.618193015,Encouragements
1156,Autonomous,1.633055878,Encouragements
1157,Autonomous,5.413745625,Encouragements
1158,Autonomous,1.360123602,Encouragements
1159,Autonomous,1.54578161,Encouragements
1160,Autonomous,1.834588527,Encouragements
1161,Autonomous,8.529156263,Encouragements
1162,Autonomous,1.252898985,Encouragements
1163,Autonomous,3.750746988,Encouragements
1164,Autonomous,6.686177407,Encouragements
1165,Autonomous,6.763452226,Encouragements
1166,Autonomous,2.420228419,Encouragements
1167,Autonomous,8.140316372,Encouragements
1168,Autonomous,11.098149946,Encouragements
1169,Autonomous,0.963696698,Encouragements
1170,Autonomous,7.821191354,Encouragements
1171,Autonomous,3.252622513,Encouragements
1172,Autonomous,1.053918171,Encouragements
1173,Autonomous,1.73895709,Encouragements
1174,Autonomous,0.43858575,Encouragements
1175,Autonomous,2.563296311,Encouragements
1176,Autonomous,0.012447496,Encouragements
1177,Autonomous,2.003601332,Encouragements
1178,Autonomous,3.355104864,Encouragements
1179,Autonomous,4.122602612,Encouragements
1180,Autonomous,0.83344045,Encouragements
1181,Autonomous,1.452913684,Encouragements
1182,Autonomous,3.848743554,Encouragements
1183,Autonomous,2.867173144,Encouragements
1184,Autonomous,0.491671515,Encouragements
1185,Autonomous,2.704408997,Encouragements
1186,Autonomous,2.143465604,Encouragements
1187,Autonomous,4.52100914,Encouragements
1188,Autonomous,3.113871785,Encouragements
1189,Autonomous,1.93673724,Encouragements
1190,Autonomous,7.236958713,Encouragements
1191,Autonomous,9.895533684,Encouragements
1192,Autonomous,4.106991973,Encouragements
1193,Autonomous,3.058999102,Encouragements
1194,Autonomous,6.703028656,Encouragements
1195,Autonomous,0.305472651,Encouragements
1196,Autonomous,0.552809821,Encouragements
1197,Autonomous,2.410450903,Encouragements
1198,Autonomous,4.632374445,Encouragements
1199,Autonomous,0.977381349,Encouragements
1200,Autonomous,4.813293137,Encouragements
1201,Autonomous,1.711249093,Encouragements
1202,Autonomous,2.225768157,Encouragements
1203,Autonomous,0.365238635,Encouragements
1204,Autonomous,0.687134125,Encouragements
1205,Autonomous,5.764023867,Encouragements
1206,Autonomous,3.287390634,Encouragements
1207,Autonomous,2.560794291,Encouragements
1208,Autonomous,0.271160804,Encouragements
1209,Autonomous,2.642707075,Encouragements
1210,Autonomous,3.777150871,Encouragements
1211,Autonomous,1.476798109,Encouragements
1212,Autonomous,0.859490198,Encouragements
